Date,Close
06/08/2021 16:00:00,289.46
09/08/2021 16:00:00,288.33
10/08/2021 16:00:00,286.44
11/08/2021 16:00:00,286.95
12/08/2021 16:00:00,289.81
13/08/2021 16:00:00,292.85
16/08/2021 16:00:00,294.6
17/08/2021 16:00:00,293.08
18/08/2021 16:00:00,290.73
19/08/2021 16:00:00,296.77
20/08/2021 16:00:00,304.36
23/08/2021 16:00:00,304.65
24/08/2021 16:00:00,302.62
25/08/2021 16:00:00,302.01
26/08/2021 16:00:00,299.09
27/08/2021 16:00:00,299.72
30/08/2021 16:00:00,303.59
31/08/2021 16:00:00,301.88
01/09/2021 16:00:00,301.83
02/09/2021 16:00:00,301.15
03/09/2021 16:00:00,301.14
07/09/2021 16:00:00,300.18
08/09/2021 16:00:00,300.21
09/09/2021 16:00:00,297.25
10/09/2021 16:00:00,295.71
13/09/2021 16:00:00,296.99
14/09/2021 16:00:00,299.79
15/09/2021 16:00:00,304.82
16/09/2021 16:00:00,305.22
17/09/2021 16:00:00,299.87
20/09/2021 16:00:00,294.3
21/09/2021 16:00:00,294.8
22/09/2021 16:00:00,298.58
23/09/2021 16:00:00,299.56
24/09/2021 16:00:00,299.35
27/09/2021 16:00:00,294.17
28/09/2021 16:00:00,283.52
29/09/2021 16:00:00,284
30/09/2021 16:00:00,281.92
01/10/2021 16:00:00,289.1
04/10/2021 16:00:00,283.11
05/10/2021 16:00:00,288.76
06/10/2021 16:00:00,293.11
07/10/2021 16:00:00,294.85
08/10/2021 16:00:00,294.85
11/10/2021 16:00:00,294.23
12/10/2021 16:00:00,292.88
13/10/2021 16:00:00,296.31
14/10/2021 16:00:00,302.75
15/10/2021 16:00:00,304.21
18/10/2021 16:00:00,307.29
19/10/2021 16:00:00,308.23
20/10/2021 16:00:00,307.41
21/10/2021 16:00:00,310.76
22/10/2021 16:00:00,309.16
25/10/2021 16:00:00,308.13
26/10/2021 16:00:00,310.11
27/10/2021 16:00:00,323.17
28/10/2021 16:00:00,324.35
29/10/2021 16:00:00,331.62
01/11/2021 16:00:00,329.37
02/11/2021 16:00:00,333.13
03/11/2021 16:00:00,334
04/11/2021 16:00:00,336.44
05/11/2021 16:00:00,336.06
08/11/2021 16:00:00,336.99
09/11/2021 16:00:00,335.95
10/11/2021 16:00:00,330.8
11/11/2021 16:00:00,332.43
12/11/2021 16:00:00,336.72
15/11/2021 16:00:00,336.07
16/11/2021 16:00:00,339.51
17/11/2021 16:00:00,339.12
18/11/2021 16:00:00,341.27
19/11/2021 16:00:00,343.11
22/11/2021 16:00:00,339.83
23/11/2021 16:00:00,337.68
24/11/2021 16:00:00,337.91
26/11/2021 13:00:00,329.68
29/11/2021 16:00:00,336.63
30/11/2021 16:00:00,330.59
01/12/2021 16:00:00,330.08
02/12/2021 16:00:00,329.49
03/12/2021 16:00:00,323.01
06/12/2021 16:00:00,326.19
07/12/2021 16:00:00,334.92
08/12/2021 16:00:00,334.97
09/12/2021 16:00:00,333.1
10/12/2021 16:00:00,342.54
13/12/2021 16:00:00,339.4
14/12/2021 16:00:00,328.34
15/12/2021 16:00:00,334.65
16/12/2021 16:00:00,324.9
17/12/2021 16:00:00,323.8
20/12/2021 16:00:00,319.91
21/12/2021 16:00:00,327.29
22/12/2021 16:00:00,333.2
23/12/2021 16:00:00,334.69
27/12/2021 16:00:00,342.45
28/12/2021 16:00:00,341.25
29/12/2021 16:00:00,341.95
30/12/2021 16:00:00,339.32
